"created_at","text","user.id_str","user.name","user.location","user.followers_count"
"Sat Dec 09 21:27:24 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","936977016586407936","Владимир Плетнев","Venezuela",0
"Sat Dec 09 21:27:24 +0000 2017","RT @btc: #Bitcoin: World’s biggest bank with no actual cash.\n\n@Uber: World’s largest taxi company that owns no vehicles.… ","134910210","Elyon","Calma, eu estou aqui...",1259
"Sat Dec 09 21:27:25 +0000 2017","⚡️ “Do you have any bitcoin regrets?”\n\nhttps://t.co/26hg5kiuHW","844573951904927744","fred sigrist",,5
"Sat Dec 09 21:27:25 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","937016585402937346","Юлия","Mexico",0
"Sat Dec 09 21:27:25 +0000 2017","RT @Doomric: Put $14.00 into bitcoin last Thursday sitting on $22.00 now lmaoo idk how y’all do that 9-5 shit","873179099036045313","Error 404. File:/Oližabeth²⁵🌯/ Not Found.","The Kingdom of Albion",64
"Sat Dec 09 21:27:25 +0000 2017","Craigslist sellers can now specify if they accept bitcoin https://t.co/3itPZ0tbfO","122472251","kickdown","Hamburg",1105
"Sat Dec 09 21:27:25 +0000 2017","RT @rateico: 📢 Join Our Discussion on BitcoinTalk org - https://t.co/FoDh0fRUoc /// #blockchain #ico #business #fintech #bitcoin… ","899926647998210048","Anatoliy K.",,5173
"Sat Dec 09 21:27:26 +0000 2017","RT @cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,354 is a lot of m… ","92769950","andy whyte 🌐","London, England",7560
"Sat Dec 09 21:27:26 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","937011315155054593","Анастасия Кравченко","Iraq",0
"Sat Dec 09 21:27:26 +0000 2017","RT @SuperbPixs: When your ex hears that #bitcoin is $18,000. 👀💰 https://t.co/MlcJ3fGrH1","188483870","Sebastian Soler","New York City, NY",401
"Sat Dec 09 21:27:26 +0000 2017","RT @Telegraph: How the Bitcoin boom became the biggest in history - and why you've already missed out on getting rich #premium https://t.co…","14676919","Russell de Pina","USA",236
"Sat Dec 09 21:27:26 +0000 2017","It’s a big great stanking mystery Stephen https://t.co/MijbWHK7V0","924613508301500418","Dad Draya","Raleigh, NC",28
"Sat Dec 09 21:27:26 +0000 2017","How Bitcoin Is Stolen: 5 Common Threats https://t.co/H2WlMgur0s","1573191368","Allnewsnetworks Biz",,50
"Sat Dec 09 21:27:26 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","408114172","Tong","Los Angeles, CA",384
"Sat Dec 09 21:27:27 +0000 2017","RT @Lord_Kirk_RS: Bought 7,300 😂 bitcoin in 2011 for $0.73 😂 each. I will pick 73 😂 random people who retweet this and give one to ea… ","549567156","44ron_88",,13
"Sat Dec 09 21:27:27 +0000 2017","RT @Doomric: Put $14.00 into bitcoin last Thursday sitting on $22.00 now lmaoo idk how y’all do that 9-5 shit","465789442","Juan Blanco ☁️","Marshall, TX",339
"Sat Dec 09 21:27:27 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","2245855803","Nathan Rice",,113
"Sat Dec 09 21:27:27 +0000 2017","@cj_disabledVet @politicususa Gen. Kelly: “Now promise me you will read from the script. Do not vary from the scrip… https://t.co/wG6mEmbMJM","4833484847","Life is no way to treat an animal.","This galaxy, for now.",752
"Sat Dec 09 21:27:28 +0000 2017","#bitcoin revolution will change the way we invest and how we make money #Bitcoinopy https://t.co/dmL8H1fZ7B","2318325215","Opeyemi Quadri","Osun State, Nigeria.",766
"Sat Dec 09 21:27:28 +0000 2017","RT @DigitalTrends: Nearly $64 million in bitcoin is missing following @NiceHashMining marketplace hack. https://t.co/X0VM9kKsKr","11397432","Judie Stanford 🤖","Eldorado, TX",3835
"Sat Dec 09 21:27:28 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","939598913929138176","Bethanie emden","Republic of Belarus",0
"Sat Dec 09 21:27:28 +0000 2017","RT @Cernovich: Not surprising that Litecoin is way up.\n\nPeople new to Coinbase think, ""I can't buy a FULL Bitcoin,"" and thus buy a… ","928932296325025792","BitcoinCashKing","Michigan, USA",61
"Sat Dec 09 21:27:28 +0000 2017","Largest Crypto-Mining Exchange Hacked; Over $70 Million in Bitcoin Stolen https://t.co/bVbojf8cLU https://t.co/5ffiCdSdLk","929436270266380288","UnLimited Gaming",,7
"Sat Dec 09 21:27:29 +0000 2017","@ClemsonTom Did you buy a whole bitcoin","582903868","Eddie B 8-4",,234
"Sat Dec 09 21:27:29 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","923203005163347968","Meghan Daniel",,1
"Sat Dec 09 21:27:29 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","936968894207741952","Даша Чернышева",,19
"Sat Dec 09 21:27:29 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939554399751491584","Adelaide Monclova","Chile",0
"Sat Dec 09 21:27:29 +0000 2017","Wow.  @coinbase is now the most downloaded app In The US.  No bubble here.  https://t.co/BrPpICUO3J","21165566","Trevor Sumner","New York City",5322
"Sat Dec 09 21:27:30 +0000 2017","Proofreader for Bitcoin Mining Platform (See Description) by EZBTC https://t.co/Ft8taPSI19 Here at EZBTC, we shoot… https://t.co/pe142I4NMx","248336674","join da hunt",,4726
"Sat Dec 09 21:27:30 +0000 2017","RT @ljxie: I put together a list of beginner's guide articles I've written on various cryptoassets. The ones I've covered so f… ","19100126","Matt Barrett","San Francisco, CA",611
"Sat Dec 09 21:27:30 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","829103554187116546","Diamond Scott",,1
"Sat Dec 09 21:27:30 +0000 2017","The Winklevoss twins are predicted to hit $1 trillion in a few years. What are you waiting for!? Buy a loved one Bi… https://t.co/PeXkbOTlfE","938898438099427328","Bitcoin Gifts",,1
"Sat Dec 09 21:27:31 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","3002460372","mads","Maryland, USA",266
"Sat Dec 09 21:27:32 +0000 2017","RT @AnkorusGlobal: Token sale now on, only at https://t.co/hHozW5q3fi. Contribute your ETH for our ANK.\nhttps://t.co/xXe0mliVt9… ","896395382514749443","Сергей Бреус","Украина",4113
"Sat Dec 09 21:27:32 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","900835949386629122","Alison Epstein",,0
"Sat Dec 09 21:27:33 +0000 2017","RT @brucefenton: To cavemen, an AK-47 looks like a very scary and efficient club.\n\nTo bankers, Bitcoin looks like a scary and effici… ","906590742096773120","Jak Jak","Texas, USA",156
"Sat Dec 09 21:27:33 +0000 2017","Things I’d rather do than trade on ether delta:\n\n1) wrestle a bear\n2) go to Matt lauer’s office alone\n3) perform my… https://t.co/O1pT68A7SX","872938196753162240","CryptoSponge",,68
"Sat Dec 09 21:27:33 +0000 2017","RT @Doomric: Put $14.00 into bitcoin last Thursday sitting on $22.00 now lmaoo idk how y’all do that 9-5 shit","504804187","Celia♊️","Tampa, FL",1292
"Sat Dec 09 21:27:34 +0000 2017","RT @HayekAndKeynes: Bitcoin is now trending in the Apple App Store. Nearing the top... https://t.co/Woa8XOLxHT","17377396","tomandprisha","USA",1865
"Sat Dec 09 21:27:34 +0000 2017","Which Marvel movie was it that Hulk was captured and forced to run on a giant hamster wheel to power bitcoin mining?","2937791672","atp",,0
"Sat Dec 09 21:27:34 +0000 2017","RT @CryptoSmores: Already made my money back on https://t.co/vXSDkhIzOl, bought a Bitcoin mining contract 6 mos ago. Sign up with my code a…","925874736785223680","Crypto_Junkie","Illinois, USA",280
"Sat Dec 09 21:27:34 +0000 2017","RT @BronxR: I’ve grown tired of the scaling debate. To me it’s over. \n\nAt this stage if you believe in the original Bitcoin vis… ","882609831995166720","rdar1999",,16
"Sat Dec 09 21:27:34 +0000 2017","How To Create a Bittrex Account to Trade Bitcoin https://t.co/rTOUB6tN3r https://t.co/UwHeZTunme","765262985682092033","Khaled",,95
"Sat Dec 09 21:27:34 +0000 2017","RT @TerrillMusic: I have a HUGE amount of bitcoin that I purchased for a VERY cheap price...and if you peel off the gold wrapper, BOO… ","3590333297","Eamon Laffoy",,9
"Sat Dec 09 21:27:35 +0000 2017","Block: 498457 \nSize: 1029.71 kb \nFee: 35.27$/kb \nPrice: 14605.1$ | 96636.83¥ \n#Bitcoin $BTC #BTC $XBT #XBT… https://t.co/mIpDdDUZ5E","926186338902257664","Bitcoin Price & Fees","Bitcoin Blockchain",2469
"Sat Dec 09 21:27:35 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","1522502492","Cory Bridges","SC",152
"Sat Dec 09 21:27:35 +0000 2017","@sophie_mccc you can still buy some..... you dont have to buy an entire bitcoin you know.","123729361","justin","NYC / CT",135
"Sat Dec 09 21:27:35 +0000 2017","RT @cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,354 is a lot of m… ","1582901173","Lee Komora",,240
"Sat Dec 09 21:27:35 +0000 2017","RT @Coin__Hi: Our second 10 USDh mining pool are ended up. Check your emails for payout details:\no*****k*k@gm***.**m - 4$\n7z*****… ","715908109","Oleg Kulyk","Ukraine, Kyiv",60
"Sat Dec 09 21:27:35 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","829724665102766080","Freida vergara",,0
"Sat Dec 09 21:27:35 +0000 2017","RT @LydianCoinLtd: Be our Top Referral from Lydian and learn \n\n🤑🤑Win 10 BTC (worth $150k) 🤑🤑\n\nLearn about our 10% Referral Bonus Progr… ","308465446","Jangangilaya","bandung",5329
"Sat Dec 09 21:27:35 +0000 2017","Zimbabwean Exchange Adds Ethereum, Re-Enables Bitcoin Buying: https://t.co/ui0T6NJArc via @YouTube","1954855129","Nana Addo",,38
"Sat Dec 09 21:27:35 +0000 2017","@troyhunt I sold my bitcoin mining asics when they started to become unprofitable over ebay, every single one of th… https://t.co/h3M44i2Ns6","54870350","d3rrila","Stuttgart, Germany",11
"Sat Dec 09 21:27:35 +0000 2017","RT @DavidLetternan: I bought 3,500 bitcoin in 2011 for $2.78 each. I will pick 50 random people who retweet this and give one to each o… ","313427567","Andrew Woods",,18
"Sat Dec 09 21:27:35 +0000 2017","@ethaneosborn There are many ways to make money with bitcoin, you can buy a portion in some e-wallet and see it gro… https://t.co/ijd8eiYlIm","2778100690","alexis jara escobar","Utah, USA",0
"Sat Dec 09 21:27:36 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","939600501804498944","Judith Kadian","Bahamas",0
"Sat Dec 09 21:27:36 +0000 2017","RT @buellerff: Bought 563 bitcoin in 2011 for $6.13 each. I will randomly pick 6 people who retweet this and give one to each of y… ","3924737554","John Sarango","Newark, NJ",28
"Sat Dec 09 21:27:36 +0000 2017","Follow @AlgoryProject now and learn about their powerful crypto trading tools! #ICO is LIVE! #algory #cryptoscanner… https://t.co/QOljosC3WF","2909643801","Ben Trellon",,4230
"Sat Dec 09 21:27:36 +0000 2017","RT @CharlieShrem: What is the future of #Bitcoin #Ethereum @Genesis_Vision &amp; @Viberate_com ? I talk about it on the @BBCWorld !… ","176724861","Jermaine Chartrand","Fort Worth, Texas",264
"Sat Dec 09 21:27:37 +0000 2017","RT @Eth_Dev_News: #MIT vending machine at @medialab accepts #Bitcoin, stocked only w/dope @soylent tho. #blockchain #gamedev #btc #IoT http…","2438233073","Chief Bias","CHI-RAQ, IL.",44
"Sat Dec 09 21:27:36 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939602259998101511","Amy Estrada","Hashemite Kingdom of Jordan",0
"Sat Dec 09 21:27:37 +0000 2017","RT @fructosefuckboi: I thought this said bitcoin, almost had to go get me a girl 😅 https://t.co/jIGsuRkwYZ","75679376","SLP Papí",,1180
"Sat Dec 09 21:27:37 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","797117630951944192","Venetta Doiron",,0
"Sat Dec 09 21:27:37 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939575290459836417","Clare Fowler","Es Senia",0
"Sat Dec 09 21:27:37 +0000 2017","RT @Mario_Vilas: FUCK THE PLANET. BUY BITCOIN.","371118108","Oscar",,417
"Sat Dec 09 21:27:37 +0000 2017","RT @StephenAtHome: Wow, if I had invested $1,000 in Bitcoin last week, today I would have... still no idea how Bitcoin works.","789611832449257472","ScullySR","Seattle, USA",472
"Sat Dec 09 21:27:38 +0000 2017","RT @Outsideness: Bitcoin is a protocol designed to put functional time-travel incentives in place.","18425927","Hemanth G","Bangalore",974
"Sat Dec 09 21:27:38 +0000 2017","RT @mashedradish: The #etymology of “coin” shows the incredible march of word development, evolving from an old Latin word for “wedge… ","2798099079","Piggott A Level Lang","Twyford, Berkshire",264
"Sat Dec 09 21:27:38 +0000 2017","RT @bitlikoyuner: I bought 10000 Bitcoin in 2007 for $0.003 RT and follow and i'll give 10 btc to 100 lucky people, who followed and… ","939049961932640256","Eric","Italy",12
"Sat Dec 09 21:27:39 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","937009776311128064","Валуйских Елизавета","Los Barrios, Spain",3
"Sat Dec 09 21:27:39 +0000 2017","RT @LydianCoinLtd: Win 10BTC (worth $150k)+ as our Top Referral from @LydianCoinLtd and learn about our 10% Referral Bonus Program.… ","308465446","Jangangilaya","bandung",5329
"Sat Dec 09 21:27:39 +0000 2017","#bitcoin oh hell yeah... https://t.co/c6ar3irhwe","175542496","Bill Keck",,1501
"Sat Dec 09 21:27:39 +0000 2017","RT @cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,354 is a lot of m… ","907781589903519744","Leah Grubb","Philadelphia, PA",293
"Sat Dec 09 21:27:39 +0000 2017","Working on my list of #Bitcoin wallet addresses today associated with #fentanyl pushers for @Chatbo to do her thing… https://t.co/uESAaLetGK","153962533","Christine Duhaime","New York, NY",9125
"Sat Dec 09 21:27:39 +0000 2017","Life status update: More affected by fluctuations in the avocado market than bitcoin","30635199","Ross Henry","Vancouver",1106
"Sat Dec 09 21:27:40 +0000 2017","Block: 498458 \nSize: 1010.04 kb \nFee: 20.5$/kb \nPrice: 14605.1$ | 96636.83¥ \n#Bitcoin $BTC #BTC $XBT #XBT… https://t.co/y9AsbvMlYx","926186338902257664","Bitcoin Price & Fees","Bitcoin Blockchain",2469
"Sat Dec 09 21:27:40 +0000 2017","New #bitcoin block 00000000000000000095ff02d7215c7477d89d771a8b024b18a1aff4d1e7c5b9 mined at height 498458.","2206353751","Blockchain Tweets",,1057
"Sat Dec 09 21:27:40 +0000 2017","Next job: #bitcoin mining. https://t.co/yvxOEsNTRm","1960415462","Justin Firth","London, England",768
"Sat Dec 09 21:27:40 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939599418734534656","Устинова Нина","Bandung Wetan, Indonesia",0
"Sat Dec 09 21:27:41 +0000 2017","@aedison Bitcoin may fall apart (who knows), but blockchain tech will change the world..","54984086","Luke Hopkins","West End",471
"Sat Dec 09 21:27:41 +0000 2017","We have an incredible podcast coming on #bitcoin #cryptocurrency with a co-founder of @cryptovictory. Just putting… https://t.co/zdNvLSzhLd","760907359073947648","Sylva International","Bend, OR",241707
"Sat Dec 09 21:27:42 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939601504620736514","Ping Villarreal","Republic of Belarus",0
"Sat Dec 09 21:27:42 +0000 2017","RT @OPzehan: Bitcoin giveaway retweet and like and follow me and I'll reveal 4 winners by Christmas","917099852999348225","OMB🎤Manman🗣",,16
"Sat Dec 09 21:27:42 +0000 2017","RT @Doomric: Put $14.00 into bitcoin last Thursday sitting on $22.00 now lmaoo idk how y’all do that 9-5 shit","824323134","herbert barrera",,681
"Sat Dec 09 21:27:42 +0000 2017","RT @XVGWhale: The confirmation speed/fee problem #Bitcoin has, was solved by #Verge years ago. #XVG has 30 second block times, 30… ","903709947954900994","Elen Varnaeva","Санкт-Петербург, Россия",1
"Sat Dec 09 21:27:42 +0000 2017","RT @neilstrauss: Before listening to the skeptics saying that Bitcoin is a bubble or not “real” money (ha!), consider these Newsweek… ","3232218569","Luis 🇩🇴🇵🇷","Borracho Av and Faithful St",685
"Sat Dec 09 21:27:43 +0000 2017","RT @arampell: My attempt at the grand unified theory of cryptocurrency — where it came from, how it works, and why it matters (an… ","20465261","Jacqueline Bosnjak","New York, NY",324
"Sat Dec 09 21:27:43 +0000 2017","Backed by Oil and Gold: What is Known About Venezuela's Petro Cryptocurrency https://t.co/YcMLuC6GHd #Bitcoin #BTC","937734221182799872","Bitcoin Newswire","New York, NY",30
"Sat Dec 09 21:27:43 +0000 2017","RT @TravWeav: Bought 1,500 bitcoin in 2011 for $2.87 each. I will pick 5 random people who retweet this and give one to each of y… ","47007737","Tim Robinson",,3
"Sat Dec 09 21:27:43 +0000 2017","RT @businessinsider: Economist Jim Rickards on gold versus bitcoin — intrinsic value is meaningless for both but the bitcoin prices aren… ","786437007471808512","Subcontracts India","India",2143
"Sat Dec 09 21:27:44 +0000 2017","@AntonKreil I think you missed a trick here... destroy him on his poor use of grammar. \nPs. I have a question about Bitcoin 😂","320107245","Andrew Lamb","UK",316
"Sat Dec 09 21:27:44 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939593534264393728","Ludivina soon","Somalia",0
"Sat Dec 09 21:27:44 +0000 2017","RT @kucoincom: Retweet this post after following KuCoin to get RChain listed next week @rchain_coop\n#RChain #KuCoin #ICO #Crypto… ","248693048","张玉蓉●(ㅅ)●",,83
"Sat Dec 09 21:27:45 +0000 2017","RT @kucoincom: Retweet this post after following KuCoin to get RChain listed next week @rchain_coop\n#RChain #KuCoin #ICO #Crypto… ","251954355","test_user_kawasaki",,0
"Sat Dec 09 21:27:45 +0000 2017","RT @brucefenton: To cavemen, an AK-47 looks like a very scary and efficient club.\n\nTo bankers, Bitcoin looks like a scary and effici… ","788489333024096257","River Entertainment",,120
"Sat Dec 09 21:27:45 +0000 2017","RT @RyanHodge: I bought 69 thousand Bitcoin in 2012 at $69 each. I will pick 69 people who RT this to get .69 $BTC each. #Bitcoin… ","733267766","Carmen","New York, NY",1494
"Sat Dec 09 21:27:45 +0000 2017","RT @gladiusIO: We’d love you to join our Gladius bounty program! Check it out how you could participate in the project!… ","909146123624898560","Adil Amim",,6566
"Sat Dec 09 21:27:45 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","895143369923379200","May Ochi",,0
"Sat Dec 09 21:27:46 +0000 2017","Bitcoin: Is the bubble about to burst? https://t.co/Ya3PtRdDVu vía @YouTube","181669368","César⚡️Rengifo","Guatemala",2182
"Sat Dec 09 21:27:46 +0000 2017","RT @_Kevin_Pham: The fact that Bitcoin FUD has grown from ""it enables criminals"" to ""IT MIGHT DESTROY PLANET EARTH AS WE KNOW IT!""\n\nIs pret…","919576025226514433","Zed Chamaa","South Africa",79
"Sat Dec 09 21:27:46 +0000 2017","RT @cryptomanran: A boy asked his bitcoin-investing dad for 1 bitcoin for his birthday. \n\nDad: What? $15,554??? $14,354 is a lot of m… ","320483811","emo weenie","San Diego, CA",379
"Sat Dec 09 21:27:46 +0000 2017","All of a sudden everyone’s a Bitcoin expert","238203958","Jorge Percival","Chester",247
"Sat Dec 09 21:27:47 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","936993401781792768","Наташа Мартынова","Alger",5
"Sat Dec 09 21:27:47 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","886250267104169985","Andera Albrecht",,0
"Sat Dec 09 21:27:47 +0000 2017","“That Amazon Bubble tho...” https://t.co/zdDwCs7Auw https://t.co/dNro7wKWnN","939125369906413568","Max Gwei",,14
"Sat Dec 09 21:27:47 +0000 2017","RT @cryptonetix: Days like today make me a happy “Crypto” chap\n\nAnother Bitcoin rise wakes up the rest of the top 10 by market cap w… ","2744283010","Lucas Vaughan","Дзержинск",991
"Sat Dec 09 21:27:47 +0000 2017","RT @crypt0black: Bitcoin is not a bubble. Bitcoin will not ""die"". Bitcoin will live forever. Also, if Amazon starts to accept it, th… ","891598406170288130","Ruthie flores",,0
"Sat Dec 09 21:27:47 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","895964063192285184","Rosaura Slota",,0
"Sat Dec 09 21:27:47 +0000 2017","Check out this idiots FORBES article: Seven Lies Bitcoin Fans Tell Themselves via /r/BitcoinMarkets https://t.co/YqQ2qofmBH","831121876189663232","BTC_Traders","Staring at charts",60
"Sat Dec 09 21:27:47 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","939598826746318851","Marlana Farrell","Rio do Sul, Brasil",0
"Sat Dec 09 21:27:48 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","934430436234629120","Yolonda Kessler","Republic of the Philippines",4
"Sat Dec 09 21:27:48 +0000 2017","RT @ico_report: ✅ TOP-11 🔥 Upcoming ICO 💰 #ICO #Token #Bitcoin #Blockchain #Ethereum #BTC #ETH #Cryptourrency 🔥 Join the channel 👉🏻… ","939494702256197632","Мистер",,0
"Sat Dec 09 21:27:48 +0000 2017","RT @needacoin: Next time someone asks you about btc just say ""that's so 2017"" and proceed with your favorite shitcoin and remember… ","184468908","TRVP KiD",,54
"Sat Dec 09 21:27:48 +0000 2017","RT @6BillionPeople: Welcome to my Twitter. Im ""MarQuis Trill @6BillionPeople "" Everyone asks me ""How can I buy #Bitcoin #Litecoin… ","936955331640303622","Саня Софронюк","Thailand",0
"Sat Dec 09 21:27:48 +0000 2017","Open bitcoin wallet today and trade at lowest fees and great platform.\n\n https://t.co/ZD8UVEL7dc","913337464135340033","Ambition","Johannesburg, South Africa",18
